Player,Team,GAME_DATE,MATCHUP,Win/Loss,Minutes,2PTMade,2PTAttempted,2PT_%,3PTMade,3PT_Attempted,3PT_%,FreeThrowsMade,FreeThrowsAttempted,FreeThrow%,OffensiveRebounds,DefensiveRebounds,TotRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,Points,+/-
Tyler Herro,Heat,"DEC 25, 2023",MIA vs. PHI,W,38,8,25,32.0%,4,11,36.4%,2,3,66.7%,2,4,6,5,1,1,4,1,22,-5
Tyler Herro,Heat,"DEC 22, 2023",MIA vs. ATL,W,34,11,21,52.4%,7,13,53.8%,1,2,50.0%,0,7,7,2,1,0,4,1,30,7
Tyler Herro,Heat,"DEC 20, 2023",MIA @ ORL,W,36,10,17,58.8%,4,5,80.0%,4,4,100.0%,1,7,8,7,0,0,4,1,28,10
Tyler Herro,Heat,"DEC 18, 2023",MIA vs. MIN,L,33,10,18,55.6%,1,6,16.7%,4,4,100.0%,1,2,3,2,2,0,2,1,25,-1
Tyler Herro,Heat,"NOV 08, 2023",MIA @ MEM,W,8,2,4,50.0%,0,0,0.0%,2,3,66.7%,0,1,1,2,1,0,0,2,6,6
Tyler Herro,Heat,"NOV 06, 2023",MIA vs. LAL,W,34,8,20,40.0%,2,10,20.0%,4,4,100.0%,1,4,5,5,3,0,6,1,22,-9
Tyler Herro,Heat,"NOV 03, 2023",MIA vs. WAS,W,37,9,17,52.9%,4,7,57.1%,2,2,100.0%,0,10,10,9,2,0,3,3,24,7
Tyler Herro,Heat,"NOV 01, 2023",MIA vs. BKN,L,36,12,23,52.2%,6,10,60.0%,0,1,0.0%,0,3,3,5,0,0,3,2,30,-1
Tyler Herro,Heat,"OCT 30, 2023",MIA @ MIL,L,42,12,21,57.1%,2,5,40.0%,9,10,90.0%,1,7,8,3,1,0,3,1,35,-3
Tyler Herro,Heat,"OCT 28, 2023",MIA @ MIN,L,40,8,23,34.8%,4,10,40.0%,2,2,100.0%,0,5,5,4,0,0,0,1,22,-16
Tyler Herro,Heat,"OCT 27, 2023",MIA @ BOS,L,40,10,20,50.0%,5,12,41.7%,3,3,100.0%,1,5,6,6,1,0,3,2,28,-1
Tyler Herro,Heat,"OCT 25, 2023",MIA vs. DET,W,35,7,24,29.2%,2,7,28.6%,0,0,0.0%,0,2,2,3,3,0,2,1,16,6
Tyler Herro - Average,Average,,,,34.1,8.6,19.1,45.6%,3.4,7.9,40.4%,2.8,3.1,71.8%,0.6,5.0,5.6,4.4,1.4,0.1,2.6,1.4,23.2,-0.9
Buddy Hield,Pacers,"JAN 03, 2024",IND vs. MIL,W,13,3,8,37.5%,2,4,50.0%,2,3,66.7%,0,0,0,0,1,0,0,1,10,1
Buddy Hield,Pacers,"JAN 01, 2024",IND @ MIL,W,21,0,6,0.0%,0,4,0.0%,0,0,0.0%,2,1,3,0,0,0,0,2,0,4
Buddy Hield,Pacers,"DEC 30, 2023",IND vs. NYK,W,18,2,3,66.7%,1,2,50.0%,1,1,100.0%,0,2,2,1,1,0,1,1,6,4
Buddy Hield,Pacers,"DEC 28, 2023",IND @ CHI,W,33,7,13,53.8%,5,10,50.0%,0,0,0.0%,0,6,6,2,1,1,3,3,19,22
Buddy Hield,Pacers,"DEC 26, 2023",IND @ HOU,W,33,4,14,28.6%,3,11,27.3%,0,0,0.0%,1,4,5,5,0,0,0,1,11,-10
Buddy Hield,Pacers,"DEC 23, 2023",IND vs. ORL,L,38,7,15,46.7%,5,11,45.5%,1,1,100.0%,1,6,7,1,1,1,2,4,20,11
Buddy Hield,Pacers,"DEC 21, 2023",IND @ MEM,L,32,5,14,35.7%,5,13,38.5%,0,0,0.0%,2,4,6,4,2,0,2,2,15,4
Buddy Hield,Pacers,"DEC 20, 2023",IND vs. CHA,W,26,8,13,61.5%,4,8,50.0%,5,5,100.0%,2,2,4,3,1,3,2,2,25,10
Buddy Hield,Pacers,"DEC 18, 2023",IND vs. LAC,L,30,5,9,55.6%,3,7,42.9%,1,2,50.0%,0,0,0,4,0,1,2,2,14,-12
Buddy Hield,Pacers,"DEC 16, 2023",IND @ MIN,L,18,0,4,0.0%,0,3,0.0%,0,0,0.0%,0,1,1,2,0,0,3,1,0,-11
Buddy Hield,Pacers,"DEC 15, 2023",IND @ WAS,L,27,4,14,28.6%,3,11,27.3%,0,0,0.0%,0,3,3,3,2,3,2,1,11,-15
Buddy Hield,Pacers,"DEC 13, 2023",IND @ MIL,L,27,3,9,33.3%,1,6,16.7%,0,0,0.0%,2,1,3,2,0,0,1,1,7,-10
Buddy Hield,Pacers,"DEC 11, 2023",IND @ DET,W,31,6,9,66.7%,4,7,57.1%,0,0,0.0%,0,3,3,2,1,0,0,1,16,2
Buddy Hield,Pacers,"DEC 07, 2023",IND @ MIL,W,30,3,11,27.3%,0,6,0.0%,2,2,100.0%,4,7,11,2,2,1,2,3,8,0
Buddy Hield,Pacers,"DEC 04, 2023",IND vs. BOS,W,32,7,11,63.6%,4,6,66.7%,3,4,75.0%,2,0,2,2,2,0,1,2,21,29
Buddy Hield,Pacers,"DEC 02, 2023",IND @ MIA,W,24,3,7,42.9%,1,4,25.0%,0,0,0.0%,0,1,1,2,2,0,1,3,7,20
Buddy Hield,Pacers,"NOV 30, 2023",IND @ MIA,L,31,5,16,31.3%,2,11,18.2%,0,0,0.0%,1,4,5,5,1,2,1,6,12,-13
Buddy Hield,Pacers,"NOV 27, 2023",IND vs. POR,L,24,3,10,30.0%,1,6,16.7%,2,2,100.0%,0,1,1,3,1,1,2,1,9,4
Buddy Hield,Pacers,"NOV 24, 2023",IND vs. DET,W,28,6,11,54.5%,3,6,50.0%,3,3,100.0%,0,4,4,0,0,0,0,2,18,-7
Buddy Hield,Pacers,"NOV 22, 2023",IND vs. TOR,L,35,12,17,70.6%,7,12,58.3%,0,0,0.0%,0,2,2,5,2,1,1,2,31,10
Buddy Hield,Pacers,"NOV 21, 2023",IND @ ATL,W,31,9,11,81.8%,6,6,100.0%,0,0,0.0%,1,1,2,1,0,0,1,3,24,20
Buddy Hield,Pacers,"NOV 19, 2023",IND vs. ORL,L,15,1,4,25.0%,1,4,25.0%,0,0,0.0%,0,1,1,2,0,0,1,4,3,-15
Buddy Hield,Pacers,"NOV 14, 2023",IND @ PHI,W,29,1,5,20.0%,0,3,0.0%,0,0,0.0%,0,2,2,1,1,0,5,2,2,10
Buddy Hield,Pacers,"NOV 12, 2023",IND @ PHI,L,21,6,14,42.9%,4,8,50.0%,0,0,0.0%,1,3,4,3,1,1,0,0,16,-1
Buddy Hield,Pacers,"NOV 09, 2023",IND vs. MIL,W,22,4,14,28.6%,2,11,18.2%,1,1,100.0%,0,2,2,2,1,0,2,3,11,-21
Buddy Hield,Pacers,"NOV 08, 2023",IND vs. UTA,W,22,4,16,25.0%,2,12,16.7%,0,0,0.0%,0,3,3,1,1,1,1,2,10,10
Buddy Hield,Pacers,"NOV 06, 2023",IND vs. SAS,W,21,7,8,87.5%,5,6,83.3%,0,0,0.0%,0,2,2,2,1,0,4,1,19,22
Buddy Hield,Pacers,"NOV 04, 2023",IND vs. CHA,L,26,7,15,46.7%,5,13,38.5%,0,1,0.0%,2,4,6,2,0,2,2,1,19,-1
Buddy Hield,Pacers,"NOV 03, 2023",IND vs. CLE,W,30,5,9,55.6%,4,7,57.1%,0,0,0.0%,0,5,5,2,0,1,1,2,14,16
Buddy Hield,Pacers,"NOV 01, 2023",IND @ BOS,L,24,3,8,37.5%,1,4,25.0%,0,0,0.0%,1,3,4,5,1,0,1,3,7,-16
Buddy Hield,Pacers,"OCT 30, 2023",IND vs. CHI,L,19,4,12,33.3%,3,8,37.5%,0,0,0.0%,3,2,5,4,0,0,2,0,11,-2
Buddy Hield,Pacers,"OCT 28, 2023",IND @ CLE,W,19,4,12,33.3%,2,7,28.6%,0,0,0.0%,0,1,1,4,0,1,1,1,10,6
Buddy Hield,Pacers,"OCT 25, 2023",IND vs. WAS,W,25,5,9,55.6%,4,7,57.1%,0,0,0.0%,0,2,2,5,1,1,1,0,14,15
Buddy Hield - Average,Average,,,,25.9,4.6,10.6,42.7%,2.8,7.4,37.2%,0.6,0.8,27.0%,0.8,2.5,3.3,2.5,0.8,0.6,1.5,1.9,12.7,2.6
Haywood Highsmith,Heat,"DEC 30, 2023",MIA @ UTA,L,26,1,5,20.0%,0,4,0.0%,2,2,100.0%,0,6,6,1,2,1,2,2,4,4
Haywood Highsmith,Heat,"DEC 28, 2023",MIA @ GSW,W,18,1,3,33.3%,1,2,50.0%,0,0,0.0%,0,0,0,0,1,0,0,4,3,4
Haywood Highsmith,Heat,"DEC 22, 2023",MIA vs. ATL,W,10,2,6,33.3%,1,3,33.3%,0,0,0.0%,3,2,5,2,0,0,0,2,5,-4
Haywood Highsmith,Heat,"DEC 20, 2023",MIA @ ORL,W,30,5,12,41.7%,4,9,44.4%,1,2,50.0%,4,2,6,2,2,0,1,3,15,6
Haywood Highsmith,Heat,"DEC 18, 2023",MIA vs. MIN,L,12,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,1,1,1,1,1,2,0,-10
Haywood Highsmith,Heat,"DEC 16, 2023",MIA vs. CHI,W,14,1,2,50.0%,0,1,0.0%,0,1,0.0%,1,0,1,1,0,0,0,2,2,-10
Haywood Highsmith,Heat,"DEC 02, 2023",MIA vs. IND,L,3,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,1,1,0,-1
Haywood Highsmith,Heat,"NOV 30, 2023",MIA vs. IND,W,15,1,2,50.0%,0,1,0.0%,0,0,0.0%,0,1,1,1,0,0,1,4,2,-12
Haywood Highsmith,Heat,"NOV 25, 2023",MIA @ BKN,L,15,3,7,42.9%,2,3,66.7%,0,0,0.0%,1,3,4,0,0,1,1,2,8,-22
Haywood Highsmith,Heat,"NOV 24, 2023",MIA @ NYK,L,24,1,6,16.7%,1,5,20.0%,2,2,100.0%,0,3,3,3,2,0,2,1,5,10
Haywood Highsmith,Heat,"NOV 22, 2023",MIA @ CLE,W,25,4,6,66.7%,2,3,66.7%,0,0,0.0%,1,5,6,5,1,2,0,4,10,18
Haywood Highsmith,Heat,"NOV 20, 2023",MIA @ CHI,W,20,3,4,75.0%,1,1,100.0%,0,0,0.0%,1,1,2,3,1,0,1,3,7,1
Haywood Highsmith,Heat,"NOV 18, 2023",MIA @ CHI,L,24,0,4,0.0%,0,3,0.0%,0,0,0.0%,1,2,3,0,3,0,4,1,0,20
Haywood Highsmith,Heat,"NOV 16, 2023",MIA vs. BKN,W,23,2,5,40.0%,0,3,0.0%,2,2,100.0%,0,1,1,0,0,0,1,3,6,3
Haywood Highsmith,Heat,"NOV 14, 2023",MIA @ CHA,W,33,5,8,62.5%,2,5,40.0%,0,0,0.0%,1,3,4,2,5,2,0,1,12,6
Haywood Highsmith,Heat,"NOV 12, 2023",MIA @ SAS,W,26,0,4,0.0%,0,3,0.0%,0,0,0.0%,1,3,4,1,0,0,0,3,0,-20
Haywood Highsmith,Heat,"NOV 11, 2023",MIA @ ATL,W,34,3,13,23.1%,0,5,0.0%,5,7,71.4%,1,5,6,5,2,1,1,2,11,10
Haywood Highsmith,Heat,"NOV 08, 2023",MIA @ MEM,W,27,5,7,71.4%,2,4,50.0%,2,2,100.0%,2,0,2,1,1,3,0,2,14,12
Haywood Highsmith,Heat,"NOV 06, 2023",MIA vs. LAL,W,22,2,6,33.3%,1,5,20.0%,0,0,0.0%,0,1,1,0,1,1,0,2,5,10
Haywood Highsmith,Heat,"NOV 03, 2023",MIA vs. WAS,W,22,3,4,75.0%,2,3,66.7%,0,0,0.0%,0,0,0,0,0,0,2,3,8,10
Haywood Highsmith,Heat,"NOV 01, 2023",MIA vs. BKN,L,22,3,5,60.0%,3,4,75.0%,0,0,0.0%,0,4,4,2,1,1,1,0,9,-9
Haywood Highsmith - Average,Average,,,,21.2,2.1,5.2,37.9%,1.0,3.2,30.1%,0.7,0.9,24.8%,0.9,2.0,2.9,1.4,1.1,0.6,0.9,2.2,6.0,1.2
Nate Hinton,Rockets,"DEC 22, 2023",HOU vs. DAL,W,10,1,3,33.3%,1,2,50.0%,0,0,0.0%,1,1,2,1,0,0,1,3,3,-5
Nate Hinton,Rockets,"DEC 02, 2023",HOU @ LAL,L,3,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,2,2,0,0,0,0,1,0,8
Nate Hinton,Rockets,"NOV 29, 2023",HOU @ DEN,L,6,1,1,100.0%,1,1,100.0%,0,0,0.0%,1,0,1,0,0,0,0,0,3,7
Nate Hinton,Rockets,"NOV 06, 2023",HOU vs. SAC,W,7,2,4,50.0%,2,2,100.0%,0,0,0.0%,0,0,0,0,0,0,0,1,6,-11
Nate Hinton,Rockets,"NOV 04, 2023",HOU vs. SAC,W,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,0
Nate Hinton - Average,Average,,,,5.4,0.8,1.8,36.7%,0.8,1.0,50.0%,0.0,0.0,0.0%,0.4,0.6,1.0,0.2,0.0,0.0,0.2,1.0,2.4,-0.2
D'Moi Hodge,Lakers,"DEC 15, 2023",LAL @ SAS,L,8,2,3,66.7%,1,2,50.0%,0,0,0.0%,0,0,0,3,0,0,0,0,5,5
D'Moi Hodge,Lakers,"NOV 30, 2023",LAL @ OKC,L,4,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-5
D'Moi Hodge,Lakers,"NOV 29, 2023",LAL @ DET,W,5,1,3,33.3%,1,2,50.0%,0,0,0.0%,0,0,0,0,1,0,0,1,3,-7
D'Moi Hodge,Lakers,"NOV 27, 2023",LAL @ PHI,L,8,1,3,33.3%,1,3,33.3%,0,0,0.0%,0,0,0,1,0,0,0,1,3,-17
D'Moi Hodge,Lakers,"NOV 15, 2023",LAL vs. SAC,L,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-4
D'Moi Hodge,Lakers,"NOV 08, 2023",LAL @ HOU,L,10,1,3,33.3%,0,2,0.0%,1,2,50.0%,0,0,0,1,0,1,1,1,3,-4
D'Moi Hodge,Lakers,"NOV 04, 2023",LAL @ ORL,L,4,0,2,0.0%,0,2,0.0%,0,0,0.0%,0,0,0,0,0,0,0,1,0,-3
D'Moi Hodge - Average,Average,,,,5.7,0.7,2.1,23.8%,0.4,1.7,19.0%,0.1,0.3,7.1%,0.0,0.0,0.0,0.7,0.1,0.1,0.1,0.6,2.0,-5.0
Aaron Holiday,Rockets,"JAN 03, 2024",HOU vs. BKN,W,14,1,5,20.0%,1,3,33.3%,0,0,0.0%,0,1,1,3,0,0,1,2,3,-5
Aaron Holiday,Rockets,"JAN 01, 2024",HOU vs. DET,W,11,0,3,0.0%,0,1,0.0%,0,0,0.0%,1,2,3,4,0,0,0,1,0,8
Aaron Holiday,Rockets,"DEC 29, 2023",HOU vs. PHI,L,15,2,6,33.3%,0,2,0.0%,0,0,0.0%,1,1,2,3,2,0,3,2,4,-5
Aaron Holiday,Rockets,"DEC 27, 2023",HOU vs. PHX,L,24,4,13,30.8%,3,8,37.5%,2,2,100.0%,0,2,2,2,0,0,2,2,13,-3
Aaron Holiday,Rockets,"DEC 26, 2023",HOU vs. IND,L,25,6,10,60.0%,3,6,50.0%,0,0,0.0%,0,3,3,1,1,0,1,1,15,9
Aaron Holiday,Rockets,"DEC 23, 2023",HOU @ NOP,W,15,1,2,50.0%,1,2,50.0%,2,2,100.0%,0,1,1,1,1,0,1,0,5,2
Aaron Holiday,Rockets,"DEC 22, 2023",HOU vs. DAL,W,15,1,3,33.3%,1,3,33.3%,0,0,0.0%,0,3,3,0,0,0,2,0,3,-5
Aaron Holiday,Rockets,"DEC 20, 2023",HOU vs. ATL,L,26,3,8,37.5%,2,5,40.0%,0,0,0.0%,0,2,2,0,0,0,2,1,8,2
Aaron Holiday,Rockets,"DEC 18, 2023",HOU @ CLE,L,17,5,9,55.6%,2,5,40.0%,2,2,100.0%,1,1,2,0,0,0,0,4,14,3
Aaron Holiday,Rockets,"DEC 17, 2023",HOU @ MIL,L,13,0,3,0.0%,0,1,0.0%,0,0,0.0%,0,1,1,2,1,0,2,2,0,-3
Aaron Holiday,Rockets,"DEC 15, 2023",HOU @ MEM,W,19,1,5,20.0%,1,3,33.3%,1,1,100.0%,1,1,2,0,1,1,0,1,4,7
Aaron Holiday,Rockets,"DEC 13, 2023",HOU vs. MEM,W,14,2,6,33.3%,2,3,66.7%,0,0,0.0%,0,0,0,2,0,1,1,2,6,-9
Aaron Holiday,Rockets,"DEC 11, 2023",HOU vs. SAS,W,15,1,6,16.7%,1,5,20.0%,4,4,100.0%,1,1,2,0,0,0,0,2,7,14
Aaron Holiday,Rockets,"DEC 08, 2023",HOU @ DEN,W,16,3,5,60.0%,2,2,100.0%,0,1,0.0%,0,1,1,1,0,0,2,1,8,19
Aaron Holiday,Rockets,"DEC 06, 2023",HOU vs. OKC,W,27,8,13,61.5%,6,7,85.7%,0,0,0.0%,1,5,6,4,1,0,0,3,22,-5
Aaron Holiday,Rockets,"DEC 02, 2023",HOU @ LAL,L,14,5,6,83.3%,1,2,50.0%,0,0,0.0%,1,0,1,3,0,0,0,2,11,6
Aaron Holiday,Rockets,"NOV 29, 2023",HOU @ DEN,L,35,4,10,40.0%,0,5,0.0%,1,1,100.0%,0,3,3,5,0,0,0,2,9,-16
Aaron Holiday,Rockets,"NOV 28, 2023",HOU @ DAL,L,21,3,8,37.5%,2,4,50.0%,0,0,0.0%,1,3,4,4,0,0,1,3,8,-6
Aaron Holiday,Rockets,"NOV 24, 2023",HOU vs. DEN,W,15,3,4,75.0%,1,1,100.0%,0,0,0.0%,0,0,0,0,1,1,0,2,7,2
Aaron Holiday,Rockets,"NOV 22, 2023",HOU vs. MEM,W,17,3,6,50.0%,1,4,25.0%,0,0,0.0%,0,3,3,2,0,0,0,3,7,2
Aaron Holiday,Rockets,"NOV 20, 2023",HOU @ GSW,L,28,4,5,80.0%,3,4,75.0%,2,3,66.7%,0,4,4,1,4,0,0,3,13,8
Aaron Holiday,Rockets,"NOV 19, 2023",HOU @ LAL,L,15,0,3,0.0%,0,2,0.0%,0,0,0.0%,0,0,0,5,0,0,1,4,0,2
Aaron Holiday,Rockets,"NOV 17, 2023",HOU @ LAC,L,18,2,3,66.7%,1,2,50.0%,0,0,0.0%,0,1,1,2,1,0,0,2,5,9
Aaron Holiday,Rockets,"NOV 12, 2023",HOU vs. DEN,W,17,2,8,25.0%,1,5,20.0%,0,0,0.0%,0,2,2,2,0,0,0,1,5,8
Aaron Holiday,Rockets,"NOV 10, 2023",HOU vs. NOP,W,14,1,5,20.0%,1,3,33.3%,2,2,100.0%,0,0,0,2,1,0,0,0,5,8
Aaron Holiday,Rockets,"NOV 08, 2023",HOU vs. LAL,W,23,3,6,50.0%,1,2,50.0%,0,0,0.0%,0,2,2,3,0,0,0,3,7,12
Aaron Holiday,Rockets,"NOV 06, 2023",HOU vs. SAC,W,21,6,6,100.0%,0,0,0.0%,1,1,100.0%,0,3,3,1,1,0,2,1,13,16
Aaron Holiday,Rockets,"NOV 04, 2023",HOU vs. SAC,W,19,0,4,0.0%,0,2,0.0%,0,0,0.0%,1,2,3,0,0,0,1,1,0,-1
Aaron Holiday,Rockets,"NOV 01, 2023",HOU vs. CHA,W,11,2,2,100.0%,2,2,100.0%,0,0,0.0%,0,1,1,1,0,0,1,1,6,-1
Aaron Holiday,Rockets,"OCT 25, 2023",HOU @ ORL,L,5,0,3,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-9
Aaron Holiday - Average,Average,,,,18.0,2.5,5.9,41.3%,1.3,3.2,38.1%,0.6,0.6,28.9%,0.3,1.6,1.9,1.8,0.5,0.1,0.8,1.7,6.9,2.3
Jrue Holiday,Celtics,"JAN 02, 2024",BOS @ OKC,L,31,2,8,25.0%,2,5,40.0%,1,2,50.0%,1,4,5,7,1,0,3,1,7,-15
Jrue Holiday,Celtics,"DEC 29, 2023",BOS vs. TOR,W,32,5,15,33.3%,3,5,60.0%,2,4,50.0%,0,2,2,3,0,0,1,1,15,8
Jrue Holiday,Celtics,"DEC 28, 2023",BOS vs. DET,W,44,4,9,44.4%,0,2,0.0%,4,5,80.0%,2,7,9,3,1,1,3,1,12,1
Jrue Holiday,Celtics,"DEC 25, 2023",BOS @ LAL,W,38,7,10,70.0%,3,5,60.0%,1,1,100.0%,2,5,7,7,1,1,2,1,18,15
Jrue Holiday,Celtics,"DEC 23, 2023",BOS @ LAC,W,28,8,12,66.7%,4,6,66.7%,0,0,0.0%,3,3,6,7,1,0,1,1,20,22
Jrue Holiday,Celtics,"DEC 20, 2023",BOS @ SAC,W,34,7,13,53.8%,4,6,66.7%,3,3,100.0%,2,6,8,10,2,1,3,1,21,17
Jrue Holiday,Celtics,"DEC 19, 2023",BOS @ GSW,L,36,5,12,41.7%,1,5,20.0%,2,2,100.0%,1,6,7,1,2,0,1,5,13,-14
Jrue Holiday,Celtics,"DEC 17, 2023",BOS vs. ORL,W,34,6,12,50.0%,2,5,40.0%,0,0,0.0%,1,5,6,0,0,2,3,2,14,17
Jrue Holiday,Celtics,"DEC 15, 2023",BOS vs. ORL,W,28,2,7,28.6%,2,3,66.7%,0,0,0.0%,1,3,4,4,2,1,0,2,6,12
Jrue Holiday,Celtics,"DEC 14, 2023",BOS vs. CLE,W,37,7,11,63.6%,1,3,33.3%,0,0,0.0%,2,1,3,4,0,0,2,2,15,11
Jrue Holiday,Celtics,"DEC 12, 2023",BOS vs. CLE,W,34,4,7,57.1%,3,5,60.0%,0,0,0.0%,2,2,4,2,3,1,1,3,11,2
Jrue Holiday,Celtics,"DEC 08, 2023",BOS vs. NYK,W,35,7,11,63.6%,1,3,33.3%,1,1,100.0%,0,6,6,5,2,1,1,1,16,7
Jrue Holiday,Celtics,"DEC 04, 2023",BOS @ IND,L,38,3,9,33.3%,1,5,20.0%,2,2,100.0%,1,5,6,3,1,1,1,1,9,-15
Jrue Holiday,Celtics,"DEC 01, 2023",BOS vs. PHI,W,35,4,11,36.4%,3,5,60.0%,2,2,100.0%,0,5,5,6,1,0,3,2,13,7
Jrue Holiday,Celtics,"NOV 28, 2023",BOS vs. CHI,W,33,5,8,62.5%,4,5,80.0%,0,0,0.0%,1,6,7,9,1,0,3,3,14,19
Jrue Holiday,Celtics,"NOV 22, 2023",BOS vs. MIL,W,35,1,8,12.5%,1,5,20.0%,2,2,100.0%,1,7,8,1,1,1,2,3,5,-1
Jrue Holiday,Celtics,"NOV 20, 2023",BOS @ CHA,L,37,5,11,45.5%,1,3,33.3%,0,2,0.0%,3,3,6,5,1,2,7,1,11,-4
Jrue Holiday,Celtics,"NOV 19, 2023",BOS @ MEM,W,37,2,7,28.6%,1,3,33.3%,2,2,100.0%,2,4,6,4,0,0,2,1,7,-9
Jrue Holiday,Celtics,"NOV 17, 2023",BOS @ TOR,W,35,5,14,35.7%,2,4,50.0%,2,2,100.0%,2,6,8,5,0,0,1,2,14,-2
Jrue Holiday,Celtics,"NOV 15, 2023",BOS @ PHI,W,35,8,18,44.4%,2,9,22.2%,0,1,0.0%,2,8,10,3,1,2,1,0,18,16
Jrue Holiday,Celtics,"NOV 13, 2023",BOS vs. NYK,W,37,5,9,55.6%,3,5,60.0%,1,1,100.0%,4,3,7,2,0,0,2,2,14,5
Jrue Holiday,Celtics,"NOV 11, 2023",BOS vs. TOR,W,30,4,9,44.4%,0,2,0.0%,0,0,0.0%,0,3,3,7,1,2,4,2,8,22
Jrue Holiday,Celtics,"NOV 10, 2023",BOS vs. BKN,W,33,6,14,42.9%,1,5,20.0%,0,0,0.0%,3,9,12,9,2,0,0,2,13,26
Jrue Holiday,Celtics,"NOV 08, 2023",BOS @ PHI,L,35,4,9,44.4%,2,3,66.7%,2,2,100.0%,1,4,5,5,1,0,2,1,12,13
Jrue Holiday,Celtics,"NOV 06, 2023",BOS @ MIN,L,42,4,16,25.0%,0,4,0.0%,4,6,66.7%,3,8,11,6,1,0,3,3,12,-19
Jrue Holiday,Celtics,"NOV 04, 2023",BOS @ BKN,W,40,6,15,40.0%,4,9,44.4%,2,2,100.0%,4,5,9,10,0,1,3,1,18,14
Jrue Holiday,Celtics,"NOV 01, 2023",BOS vs. IND,W,25,6,9,66.7%,3,4,75.0%,0,0,0.0%,0,7,7,4,0,1,1,0,15,20
Jrue Holiday,Celtics,"OCT 30, 2023",BOS @ WAS,W,27,4,7,57.1%,1,3,33.3%,2,2,100.0%,1,4,5,3,1,2,1,1,11,28
Jrue Holiday,Celtics,"OCT 27, 2023",BOS vs. MIA,W,36,7,13,53.8%,1,4,25.0%,2,2,100.0%,2,8,10,7,0,1,1,2,17,4
Jrue Holiday,Celtics,"OCT 25, 2023",BOS @ NYK,W,35,4,10,40.0%,1,5,20.0%,0,0,0.0%,2,2,4,2,0,3,2,3,9,3
Jrue Holiday - Average,Average,,,,34.5,4.9,10.8,45.6%,1.9,4.5,40.3%,1.2,1.5,54.9%,1.6,4.9,6.5,4.8,0.9,0.8,2.0,1.7,12.9,7.0
Justin Holiday,Nuggets,"DEC 29, 2023",DEN vs. OKC,L,16,0,3,0.0%,0,2,0.0%,0,0,0.0%,0,1,1,2,0,0,0,1,0,-19
Justin Holiday,Nuggets,"DEC 28, 2023",DEN vs. MEM,W,18,3,5,60.0%,2,3,66.7%,0,0,0.0%,0,2,2,1,2,0,0,2,8,1
Justin Holiday,Nuggets,"DEC 18, 2023",DEN vs. DAL,W,5,0,2,0.0%,0,0,0.0%,0,0,0.0%,0,1,1,0,0,1,0,1,0,-6
Justin Holiday,Nuggets,"DEC 16, 2023",DEN vs. OKC,L,25,2,4,50.0%,2,3,66.7%,0,0,0.0%,0,1,1,2,0,0,1,0,6,-8
Justin Holiday,Nuggets,"DEC 14, 2023",DEN vs. BKN,W,27,1,6,16.7%,0,5,0.0%,0,0,0.0%,0,1,1,2,4,0,1,2,2,20
Justin Holiday,Nuggets,"DEC 12, 2023",DEN @ CHI,W,23,3,4,75.0%,2,3,66.7%,0,0,0.0%,1,0,1,2,0,0,0,3,8,4
Justin Holiday,Nuggets,"DEC 08, 2023",DEN vs. HOU,L,6,1,1,100.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,1,0,0,1,2,-12
Justin Holiday,Nuggets,"DEC 02, 2023",DEN @ SAC,L,12,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,3,3,0,0,0,0,2,0,-3
Justin Holiday,Nuggets,"DEC 01, 2023",DEN @ PHX,W,25,6,8,75.0%,3,5,60.0%,0,0,0.0%,1,1,2,4,1,0,0,2,15,8
Justin Holiday,Nuggets,"NOV 29, 2023",DEN vs. HOU,W,27,4,7,57.1%,3,5,60.0%,0,0,0.0%,1,2,3,4,2,0,0,2,11,27
Justin Holiday,Nuggets,"NOV 27, 2023",DEN @ LAC,W,34,5,8,62.5%,2,4,50.0%,0,0,0.0%,1,5,6,1,1,0,3,2,12,5
Justin Holiday,Nuggets,"NOV 26, 2023",DEN vs. SAS,W,27,2,5,40.0%,1,4,25.0%,0,0,0.0%,0,2,2,3,1,0,0,2,5,15
Justin Holiday,Nuggets,"NOV 24, 2023",DEN @ HOU,L,13,1,2,50.0%,1,2,50.0%,0,0,0.0%,0,0,0,0,1,0,0,2,3,9
Justin Holiday,Nuggets,"NOV 22, 2023",DEN @ ORL,L,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,0
Justin Holiday,Nuggets,"NOV 19, 2023",DEN @ CLE,L,17,2,3,66.7%,2,3,66.7%,0,0,0.0%,0,1,1,1,0,0,0,2,6,1
